API,Well,Date,Oil,Water,Gas,Gas Sales,Gas Flared,Gas Vented,TP,CP,DownHours,Comments
3501123604,BERNHARDT 2-13H,3/3/2017,485.21,2566,829.05,829.05,0,0,0,1400,0,
3501123604,BERNHARDT 2-13H,3/4/2017,477.97,2358,871,871,0,0,0,1250,0,
3501123604,BERNHARDT 2-13H,3/5/2017,472.63,2082,839,839,0,0,0,1200,0,
3501123604,BERNHARDT 2-13H,3/6/2017,413.46,1992,842,842,0,0,0,1125,0,
3501123628,BERNHARDT 3R-13H,2/9/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/10/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/11/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/12/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/13/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/14/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/15/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/16/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/17/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/18/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/19/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/20/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/21/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/22/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/23/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/24/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/25/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/26/2017,0,0,0,0,0,0,0,0,24,
3501123628,BERNHARDT 3R-13H,2/27/2017,0,2028,0,0,0,0,0,2800,0,
3501123628,BERNHARDT 3R-13H,2/28/2017,0,0,0,0,0,0,0,2800,24,
3501123628,BERNHARDT 3R-13H,3/1/2017,0,0,0,0,0,0,0,2800,24,
3501123628,BERNHARDT 3R-13H,3/2/2017,0,0,0,0,0,0,0,2800,24,
3501123628,BERNHARDT 3R-13H,3/3/2017,0,0,0,0,0,0,0,2800,24,
3501123628,BERNHARDT 3R-13H,3/4/2017,0,0,0,0,0,0,0,2800,24,
3501123628,BERNHARDT 3R-13H,3/5/2017,0,0,0,0,0,0,0,2800,24,
3501123628,BERNHARDT 3R-13H,3/6/2017,0,0,0,0,0,0,0,2800,24,
3501123606,BERNHARDT 4-13H,2/20/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/21/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/22/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/23/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/24/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/25/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/26/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/27/2017,0,0,0,0,0,0,0,0,24,
3501123606,BERNHARDT 4-13H,2/28/2017,0,98,0,0,0,0,0,3000,24,
3501123606,BERNHARDT 4-13H,3/1/2017,0,0,0,0,0,0,0,3000,24,
3501123606,BERNHARDT 4-13H,3/2/2017,0,0,0,0,0,0,0,3000,24,
3501123606,BERNHARDT 4-13H,3/3/2017,0,0,0,0,0,0,0,3000,24,
3501123606,BERNHARDT 4-13H,3/4/2017,0,0,0,0,0,0,0,3000,24,
3501123606,BERNHARDT 4-13H,3/5/2017,0,0,0,0,0,0,0,3000,24,
3501123606,BERNHARDT 4-13H,3/6/2017,0,0,0,0,0,0,0,3000,24,
3501123608,BERNHARDT 5-13H,2/20/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/21/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/22/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/23/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/24/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/25/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/26/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/27/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,2/28/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,3/1/2017,0,282,0,0,0,0,0,3000,0,
3501123608,BERNHARDT 5-13H,3/2/2017,0,4605,0,0,0,0,0,0,0,
3501123608,BERNHARDT 5-13H,3/3/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,3/4/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,3/5/2017,0,0,0,0,0,0,0,0,24,
3501123608,BERNHARDT 5-13H,3/6/2017,0,0,0,0,0,0,0,0,24,
3505123807,BERRY 1-34H,1/1/2017,78.28,13.43,166.2,126.2,0,0,119,725,0,
3505123807,BERRY 1-34H,1/2/2017,88.64,1.62,164.2,124.2,0,0,120,725,0,
3505123807,BERRY 1-34H,1/3/2017,84.17,5,165,125,0,0,130,734,0,
3505123807,BERRY 1-34H,1/4/2017,104.38,8.33,161,121,0,0,120,737,0,
3505123807,BERRY 1-34H,1/5/2017,82.63,3.33,127,87,0,0,150,780,0,HIGH LP
3505123807,BERRY 1-34H,1/6/2017,61.31,8.33,150.67,114,0,0,0,660,2,well SI per foreman. comp down on 3rd stage disch and battery equip froze
3505123807,BERRY 1-34H,1/7/2017,0,0,0,0,0,0,0,640,24,OPENED WELL 1:30PM
3505123807,BERRY 1-34H,1/8/2017,151.51,0,139,99,0,0,120,778,0,
3505123807,BERRY 1-34H,1/9/2017,126.26,10,264,224,0,0,125,720,0,
3505123807,BERRY 1-34H,1/10/2017,94.41,3.33,184.1,144.1,0,0,125,720,0,
3505123807,BERRY 1-34H,1/11/2017,97.26,6.67,169.7,129.7,0,0,125,711,0,
3505123807,BERRY 1-34H,1/12/2017,101.01,6.67,165,125,0,0,100,711,0,
3505123807,BERRY 1-34H,1/13/2017,83.2,13.33,165,125,0,0,120,716,0,
3505123807,BERRY 1-34H,1/14/2017,96.09,10.07,172,132,0,0,120,717,0,
3505123807,BERRY 1-34H,1/15/2017,84.17,5,173,133,0,0,115,712,0,
3505123807,BERRY 1-34H,1/16/2017,80.77,18.48,170,130,0,0,120,710,0,
3505123807,BERRY 1-34H,1/17/2017,90.08,5.02,169,129,0,0,110,706,0,"CSW9698-218, DMO3154-160GAL, GSW1700-158GAL"
3505123807,BERRY 1-34H,1/18/2017,84.24,13.33,171,131,0,0,125,709,0,
3505123807,BERRY 1-34H,1/19/2017,85.84,10.05,171.1,131.1,0,0,125,709,0,
3505123807,BERRY 1-34H,1/20/2017,86.64,11.76,169,129,0,0,125,708,0,
3505123807,BERRY 1-34H,1/21/2017,84.22,6.67,168.8,128.8,0,0,125,708,0,
3505123807,BERRY 1-34H,1/22/2017,87.7,16.81,168.1,128.1,0,0,125,714,0,
3505123807,BERRY 1-34H,1/23/2017,87.59,5,164.8,124.8,0,0,125,714,0,
3505123807,BERRY 1-34H,1/24/2017,79.16,8.33,166,126,0,0,125,718,0,
3505123807,BERRY 1-34H,1/25/2017,99.61,5,164,124,0,0,110,727,0,
3505123807,BERRY 1-34H,1/26/2017,91.06,5,163.2,123.2,0,0,110,727,0,
3505123807,BERRY 1-34H,1/27/2017,89.22,6.67,163,123,0,0,125,725,0,
3505123807,BERRY 1-34H,1/28/2017,87.54,6.67,160,120,0,0,122,732,0,
3505123807,BERRY 1-34H,1/29/2017,89.27,6.67,159,119,0,0,120,732,0,
3505123807,BERRY 1-34H,1/30/2017,82.9,6.69,159,119,0,0,125,733,0,
3505123807,BERRY 1-34H,1/31/2017,91.99,4.15,158.7,118.7,0,0,125,733,0,
3505123807,BERRY 1-34H,2/1/2017,86.7,6.67,157.4,117.4,0,0,125,739,0,
3505123807,BERRY 1-34H,2/2/2017,76.99,5,161,121,0,0,100,737,0,
3505123807,BERRY 1-34H,2/3/2017,91.93,5,163,123,0,0,125,724,0,
3505123807,BERRY 1-34H,2/4/2017,88.86,5,163,123,0,0,125,735,0,
3505123807,BERRY 1-34H,2/5/2017,89.23,5,159,119,0,0,130,735,0,
3505123807,BERRY 1-34H,2/6/2017,87.36,5,156,116,0,0,120,736,0,
3505123807,BERRY 1-34H,2/7/2017,92.59,5,158,118,0,0,110,738,0,
3505123807,BERRY 1-34H,2/8/2017,85.54,5,157,117,0,0,120,745,0,3154 turned off
3505123807,BERRY 1-34H,2/9/2017,80.81,6.67,154,114,0,0,100,753,0,
3505123807,BERRY 1-34H,2/10/2017,86.14,10.89,153.9,113.9,0,0,100,753,0,
3505123807,BERRY 1-34H,2/11/2017,89.23,3.33,144.4,104.4,0,0,100,753,0,
3505123807,BERRY 1-34H,2/12/2017,99.33,6.67,153,113,0,0,100,760,0,
3505123807,BERRY 1-34H,2/13/2017,90.07,3.33,144.9,104.9,0,0,100,770,0,
3505123807,BERRY 1-34H,2/14/2017,87.55,5,148,108,0,0,100,736,0,
3505123807,BERRY 1-34H,2/15/2017,92.59,6.67,145,105,0,0,110,774,0,
3505123807,BERRY 1-34H,2/16/2017,85.86,10,171,131,0,0,120,736,0,"3154-50gal, 9698-216gal, 1700-140gal"
3505123807,BERRY 1-34H,2/17/2017,98.99,8.33,165,125,0,0,120,728,0,
3505123807,BERRY 1-34H,2/18/2017,89.27,6.67,161,121,0,0,100,738,0,
3505123807,BERRY 1-34H,2/19/2017,80.83,6.67,158,118,0,0,120,745,0,
3505123807,BERRY 1-34H,2/20/2017,82.5,23.58,151,111,0,0,100,755,0,
3505123807,BERRY 1-34H,2/21/2017,85.84,6.67,159.2,119.2,0,0,100,755,0,
3505123807,BERRY 1-34H,2/22/2017,101.01,6.67,166,126,0,0,100,755,0,
3505123807,BERRY 1-34H,2/23/2017,82.67,11.67,154,114,0,0,120,766,0,
3505123807,BERRY 1-34H,2/24/2017,95.96,8.33,179,139,0,0,120,724,0,"9698-216gal, 3154-51gal, 1700-135gal"
3505123807,BERRY 1-34H,2/25/2017,95.87,11.37,171,131,0,0,110,722,0,
3505123807,BERRY 1-34H,2/26/2017,94.47,6.67,180,140,0,0,100,712,0,
3505123807,BERRY 1-34H,2/27/2017,94.21,5,187,147,0,0,130,706,0,
3505123807,BERRY 1-34H,2/28/2017,89.26,6.67,180,140,0,0,110,708,0,
3505123807,BERRY 1-34H,3/1/2017,85.9,11.67,176,136,0,0,120,714,0,
3505123807,BERRY 1-34H,3/2/2017,90.85,8.33,175,135,0,0,120,714,0,"credit 55gal, dmo3154, delivered 55gal dmo3817"
3505123807,BERRY 1-34H,3/3/2017,90.91,6.67,172.4,132.4,0,0,120,714,0,
3505123807,BERRY 1-34H,3/4/2017,87.4,6.67,169.4,129.4,0,0,120,714,0,
3505123807,BERRY 1-34H,3/5/2017,85.67,11.72,167.3,127.3,0,0,120,726,0,
3505123807,BERRY 1-34H,3/6/2017,85.69,8.33,167.7,127.7,0,0,120,726,0,"9698-210,1700-130,3817-45"
3503922465,BERTHA ELLEN 1-20-29XH,1/1/2017,28.73,803.33,7251,7251,0,0,0,2325,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/2/2017,34.97,686.67,7026,7026,0,0,0,2325,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/3/2017,28.31,638.33,7790,7790,0,0,0,2300,0,300 gals. chem.
3503922465,BERTHA ELLEN 1-20-29XH,1/4/2017,31.63,621.67,6937,6937,0,0,0,2300,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/5/2017,36.36,681.67,6986,6986,0,0,0,2275,0,210 gals. chem.
3503922465,BERTHA ELLEN 1-20-29XH,1/6/2017,17.5,575,7253,7253,0,0,0,2275,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/7/2017,20.82,650,6387,6387,0,0,0,2275,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/8/2017,8.33,706.67,6501,6501,0,0,0,2250,0,Oil leg on Heater froze up
3503922465,BERTHA ELLEN 1-20-29XH,1/9/2017,26.64,861.67,6938,6938,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/10/2017,41.63,541.67,7370,7370,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/11/2017,23.31,551.67,6691,6691,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/12/2017,41.61,730,7709,7709,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/13/2017,32.02,606.67,5883,5883,0,0,0,2250,0,SHUT IN WATER TRUCKS NOT HAULING WATER TO SLICK
3503922465,BERTHA ELLEN 1-20-29XH,1/14/2017,0,0,0,0,0,0,0,2250,24,
3503922465,BERTHA ELLEN 1-20-29XH,1/15/2017,0,0,0,0,0,0,0,2250,24,
3503922465,BERTHA ELLEN 1-20-29XH,1/16/2017,0,0,0,0,0,0,0,3500,24,
3503922465,BERTHA ELLEN 1-20-29XH,1/17/2017,0,0,0,0,0,0,0,3500,24,Well back on at 12:30p.m.
3503922465,BERTHA ELLEN 1-20-29XH,1/18/2017,34.97,755,8169,8169,0,0,0,2525,12.5,
3503922465,BERTHA ELLEN 1-20-29XH,1/19/2017,28.31,676.67,8190,8190,0,0,0,2450,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/20/2017,34.97,416.67,7224,7224,0,0,0,2425,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/21/2017,53.26,673.33,7169,7169,0,0,0,2450,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/22/2017,34.95,720,7169,7169,0,0,0,2450,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/23/2017,36.61,556.67,7604,7604,0,0,0,2450,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/24/2017,33.25,673.33,7140,7140,0,0,0,2275,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/25/2017,26.64,560,7044,7044,0,0,0,2275,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/26/2017,39.95,650,7012,7012,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/27/2017,31.62,776.33,8228,8228,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/28/2017,26.63,510,5720,5720,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/29/2017,31.62,610,6727,6727,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/30/2017,33.04,616,7111,7111,0,0,0,2250,0,
3503922465,BERTHA ELLEN 1-20-29XH,1/31/2017,26.64,415,6123,6123,0,0,0,2175,0,300 gals. chem.
3503922465,BERTHA ELLEN 1-20-29XH,2/1/2017,26.64,625,6601,6601,0,0,0,2175,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/2/2017,29.75,608.33,6893,6893,0,0,0,2160,0,180 gals. chem.
3503922465,BERTHA ELLEN 1-20-29XH,2/3/2017,35,701.67,7420,7420,0,0,0,2150,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/4/2017,28.31,501.67,6691,6691,0,0,0,2150,0,Workover rig is rigged up ready to run tubing
3503922465,BERTHA ELLEN 1-20-29XH,2/5/2017,28.31,565,6420,6420,0,0,0,2125,0,W.O.R. on location
3503922465,BERTHA ELLEN 1-20-29XH,2/6/2017,34.97,638.33,7339,7339,0,0,0,2125,0,Workover rig on location
3503922465,BERTHA ELLEN 1-20-29XH,2/7/2017,31.63,460,5820,5820,0,0,0,2100,0,Workover rig on location/120 gals. chem.
3503922465,BERTHA ELLEN 1-20-29XH,2/8/2017,21.63,455,6537,6537,0,0,0,2100,0,Workover rig on location
3503922465,BERTHA ELLEN 1-20-29XH,2/9/2017,8.32,631.67,6198,6198,0,0,1600,1975,0,30/64ths positive ck
3503922465,BERTHA ELLEN 1-20-29XH,2/10/2017,38.28,760,7894,7894,0,0,2200,1950,0,High line pressure.
3503922465,BERTHA ELLEN 1-20-29XH,2/11/2017,34.95,574,6458,6458,0,0,2200,1950,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/12/2017,24.96,616,7023,7023,0,0,2200,1950,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/13/2017,28.6,700,7637,7637,0,0,2200,1950,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/14/2017,24.97,675,6482,6482,0,0,2200,1950,0,High line pressure
3503922465,BERTHA ELLEN 1-20-29XH,2/15/2017,26.63,655,6934,6934,0,0,2300,1950,0,High line pressure
3503922465,BERTHA ELLEN 1-20-29XH,2/16/2017,26.12,526.67,5835,5835,0,0,2300,1925,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/17/2017,31.65,508.33,7594,7594,0,0,2300,1900,0,High line pressure
3503922465,BERTHA ELLEN 1-20-29XH,2/18/2017,26.64,568.33,6712,6712,0,0,2300,1900,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/19/2017,24.98,411.67,6282,6282,0,0,2300,1900,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/20/2017,31.64,606.67,7569,7569,0,0,2300,1900,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/21/2017,28.3,700,6992,6992,0,0,2300,1900,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/22/2017,24.96,436.67,6256,6256,0,0,2300,1875,0,High line pressure
3503922465,BERTHA ELLEN 1-20-29XH,2/23/2017,30.95,590,5980,5980,0,0,2300,1850,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/24/2017,24.98,460,7144,7144,0,0,2300,1850,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/25/2017,21.65,635,6424,6424,0,0,2300,1850,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/26/2017,29.97,493.33,6714,6714,0,0,2300,1850,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/27/2017,24.98,700,7352,7352,0,0,2300,1850,0,
3503922465,BERTHA ELLEN 1-20-29XH,2/28/2017,28.12,403.33,5671,5671,0,0,2200,1800,0,
3503922465,BERTHA ELLEN 1-20-29XH,3/1/2017,10.02,540,7310,7310,0,0,2200,1800,0,
3503922465,BERTHA ELLEN 1-20-29XH,3/2/2017,26.67,5,6769,6769,0,0,2200,1800,0,
3503922465,BERTHA ELLEN 1-20-29XH,3/3/2017,26.65,543.33,6686,6686,0,0,2200,1800,0,
3503922465,BERTHA ELLEN 1-20-29XH,3/4/2017,24.98,460,6295,6295,0,0,2200,1800,0,
3503922465,BERTHA ELLEN 1-20-29XH,3/5/2017,26.65,103.33,6861,6861,0,0,2200,1800,0,
3503922465,BERTHA ELLEN 1-20-29XH,3/6/2017,26.65,536.67,6653,6653,0,0,2200,1800,0,High line pressure
3501123649,BINDER 3-13H,2/9/2017,0,0,0,0,0,0,0,0,24,
3501123649,BINDER 3-13H,2/10/2017,0,0,0,0,0,0,0,0,24,
3501123649,BINDER 3-13H,2/11/2017,0,0,0,0,0,0,0,0,24,
3501123649,BINDER 3-13H,2/12/2017,0,0,0,0,0,0,0,0,24,
3501123649,BINDER 3-13H,2/13/2017,0,0,0,0,0,0,0,0,24,
3501123649,BINDER 3-13H,2/14/2017,0,0,0,0,0,0,0.1,-3.98,24,
3501123649,BINDER 3-13H,2/15/2017,0,0,0,0,0,0,-0.05,-3.9,24,
3501123649,BINDER 3-13H,2/16/2017,0,0,0,0,0,0,-0.11,-3.56,24,
3501123649,BINDER 3-13H,2/17/2017,0,0,0,0,0,0,-0.72,-3.86,24,
3501123649,BINDER 3-13H,2/18/2017,0,0,0,0,0,0,-0.5,-4.03,24,
3501123649,BINDER 3-13H,2/19/2017,0,0,0,0,0,0,-0.39,-2.99,24,
3501123649,BINDER 3-13H,2/20/2017,0,0,0,0,0,0,-0.31,-3.42,24,
3501123649,BINDER 3-13H,2/21/2017,0,0,0,0,0,0,-0.76,-2.98,24,
3501123649,BINDER 3-13H,2/22/2017,0,0,0,0,0,0,-0.4,-3.73,24,
3501123649,BINDER 3-13H,2/23/2017,0,0,0,0,0,0,-0.81,-3.21,24,
3501123649,BINDER 3-13H,2/24/2017,0,0,0,0,0,0,-0.11,-3.9,24,
3501123649,BINDER 3-13H,2/25/2017,0,0,0,0,0,0,-0.11,-3.9,24,
3501123649,BINDER 3-13H,2/26/2017,0,0,0,0,0,0,-0.11,-3.9,24,
3501123649,BINDER 3-13H,2/27/2017,0,3474.5,0,0,0,0,-0.11,3100,0,
3501123649,BINDER 3-13H,2/28/2017,0,0,0,0,0,0,-0.11,3100,24,
3501123649,BINDER 3-13H,3/1/2017,0,0,0,0,0,0,0.03,0,24,
3501123649,BINDER 3-13H,3/2/2017,0,0,0,0,0,0,0.34,0,24,
3501123649,BINDER 3-13H,3/3/2017,0,1859,0,0,0,0,0.34,2550,0,
3501123649,BINDER 3-13H,3/4/2017,0,4383,0,0,0,0,0.02,2400,0,
3501123649,BINDER 3-13H,3/5/2017,0,4548,0,0,0,0,-0.39,2200,0,
3501123649,BINDER 3-13H,3/6/2017,0,5125,0,0,0,0,-0.7,2100,0,
3501123528,BLURTON 1-7-6XH,1/1/2017,275.23,349,980,980,0,0,928,2193,0,
3501123528,BLURTON 1-7-6XH,1/2/2017,273.61,295,977,977,0,0,949,2190,0,
3501123528,BLURTON 1-7-6XH,1/3/2017,267.99,380,981,981,0,0,942,2188,0,
3501123528,BLURTON 1-7-6XH,1/4/2017,282.44,401,1011,1011,0,0,928,2185,0,shut well in overnight 
3501123528,BLURTON 1-7-6XH,1/5/2017,47.07,14,50,50,0,0,194,2220,0,well shut in
3501123528,BLURTON 1-7-6XH,1/6/2017,0,0,0,0,0,0,194,2220,24,Waiting on swab rig
3501123528,BLURTON 1-7-6XH,1/7/2017,0,0,0,0,0,0,194,2220,24,Waiting on swab rig
3501123528,BLURTON 1-7-6XH,1/8/2017,0,0,0,0,0,0,194,2220,24,Waiting on swab rig
3501123528,BLURTON 1-7-6XH,1/9/2017,0,0,0,0,0,0,194,2220,24,Waiting on swab rig
3501123528,BLURTON 1-7-6XH,1/10/2017,0,0,0,0,0,0,92,2425,24,waiting on swabbing rig
3501123528,BLURTON 1-7-6XH,1/11/2017,0,0,0,0,0,0,0,2438,24,swabbing on well
3501123528,BLURTON 1-7-6XH,1/12/2017,0,0,0,0,0,0,595,2453,24,wireline on well broaching tubing
3501123528,BLURTON 1-7-6XH,1/13/2017,0,0,0,0,0,0,595,2461,24,wireline on well
3501123528,BLURTON 1-7-6XH,1/14/2017,0,0,0,0,0,0,441,2487,24,
3501123528,BLURTON 1-7-6XH,1/15/2017,0,0,0,0,0,0,506,2511,24,
3501123528,BLURTON 1-7-6XH,1/16/2017,0,0,0,0,0,0,506,2511,24,
3501123528,BLURTON 1-7-6XH,1/17/2017,0,0,0,0,0,0,0,2416,24,swab unit on well
3501123528,BLURTON 1-7-6XH,1/18/2017,39.9,477.07,0,0,0,0,0,2507,24,swab unit on well   Well is back online moved choke to a 25
3501123528,BLURTON 1-7-6XH,1/19/2017,421.98,406.33,1121,1121,0,0,1156,2374,0,
3501123528,BLURTON 1-7-6XH,1/20/2017,429.83,559.57,1320,1320,0,0,1156,2374,0,checked h2s
3501123528,BLURTON 1-7-6XH,1/21/2017,371.3,222.67,833,833,0,0,1156,2374,0,
3501123528,BLURTON 1-7-6XH,1/22/2017,305.53,352,693,693,0,0,748,2290,0,
3501123528,BLURTON 1-7-6XH,1/23/2017,329.52,367,682,682,0,0,728,2283,0,
3501123528,BLURTON 1-7-6XH,1/24/2017,359.11,378.36,757,757,0,0,788,2273,0,"recirc oil tnk 1 to heater, recirc VRU"
3501123528,BLURTON 1-7-6XH,1/25/2017,357.84,387,714,714,0,0,800,2263,0,
3501123528,BLURTON 1-7-6XH,1/26/2017,325.23,421,729,729,0,0,800,2263,0,rock choke
3501123528,BLURTON 1-7-6XH,1/27/2017,355.5,442,820,820,0,0,800,2263,0,vru down restart
3501123528,BLURTON 1-7-6XH,1/28/2017,348.44,462,826,826,0,0,791,2228,0,vru down low oil pressure
3501123528,BLURTON 1-7-6XH,1/29/2017,336.2,308,820,820,0,0,802,2226,0,vru down
3501123528,BLURTON 1-7-6XH,1/30/2017,355.65,515,866,866,0,0,801,2219,0,vru down
3501123528,BLURTON 1-7-6XH,1/31/2017,318.51,418,847,847,0,0,801,2219,0,recirc VRU tower
3501123528,BLURTON 1-7-6XH,2/1/2017,341.19,440,930,930,0,0,857,2195,0,
3501123528,BLURTON 1-7-6XH,2/2/2017,285.7,442,924,924,0,0,833,2196,0,
3501123528,BLURTON 1-7-6XH,2/3/2017,317.76,402,828,828,0,0,859,1669,0,"VRU down, Started"
3501123528,BLURTON 1-7-6XH,2/4/2017,307.33,435,900,900,0,0,858,2188,0,
3501123528,BLURTON 1-7-6XH,2/5/2017,351.84,382,920,920,0,0,873,2176,0,
3501123528,BLURTON 1-7-6XH,2/6/2017,341.91,426,1007,1007,0,0,932,2115,0,VRU down on low oil pressure. Mechanic coming to look at it.
3501123528,BLURTON 1-7-6XH,2/7/2017,319.2,421,1087,1087,0,0,944,2163,0,will be shutting well in today for a frac until further notice
3501123528,BLURTON 1-7-6XH,2/8/2017,68.46,63,180,180,0,0,1450,2164,24,well shut in for frac
3501123528,BLURTON 1-7-6XH,2/9/2017,0,0,0,0,0,0,1450,2222,24,
3501123528,BLURTON 1-7-6XH,2/10/2017,0,0,0,0,0,0,1450,2298,24,
3501123528,BLURTON 1-7-6XH,2/11/2017,0,0,0,0,0,0,1450,2380,24,
3501123528,BLURTON 1-7-6XH,2/12/2017,0,0,0,0,0,0,1450,2428,24,
3501123528,BLURTON 1-7-6XH,2/13/2017,0,0,0,0,0,0,1450,2428,24,
3501123528,BLURTON 1-7-6XH,2/14/2017,0,0,0,0,0,0,1550,2533,24,
3501123528,BLURTON 1-7-6XH,2/15/2017,0,0,0,0,0,0,1550,2580,24,
3501123528,BLURTON 1-7-6XH,2/16/2017,0,0,0,0,0,0,1550,2580,24,
3501123528,BLURTON 1-7-6XH,2/17/2017,0,0,0,0,0,0,1550,2580,24,
3501123528,BLURTON 1-7-6XH,2/18/2017,0,0,0,0,0,0,1550,2580,24,
3501123528,BLURTON 1-7-6XH,2/19/2017,0,0,0,0,0,0,1550,2580,24,
3501123528,BLURTON 1-7-6XH,2/20/2017,0,0,0,0,0,0,1550,2580,24,
3501123528,BLURTON 1-7-6XH,2/21/2017,0,0,0,0,0,0,2100,2700,24,
3501123528,BLURTON 1-7-6XH,2/22/2017,0,0,0,0,0,0,2100,2700,24,
3501123528,BLURTON 1-7-6XH,2/23/2017,0,0,0,0,0,0,2250,2800,24,
3501123528,BLURTON 1-7-6XH,2/24/2017,0,0,0,0,0,0,2250,2800,24,
3501123528,BLURTON 1-7-6XH,2/25/2017,0,0,0,0,0,0,2250,2800,24,
3501123528,BLURTON 1-7-6XH,2/26/2017,0,0,0,0,0,0,2250,2800,24,
3501123528,BLURTON 1-7-6XH,2/27/2017,0,0,0,0,0,0,2250,2800,24,
3501123528,BLURTON 1-7-6XH,2/28/2017,0,0,0,0,0,0,2250,2800,24,
3501123528,BLURTON 1-7-6XH,3/1/2017,0,0,0,0,0,0,3500,3600,24,
